frame,id,class_id,class_name,team,confidence,x1,y1,x2,y2
273,1,3,Ref,Team B,,1093,279,1127,361
273,2,2,Player,Team A,0.7784412503242493,399,399,417,429
273,3,2,Player,Team B,0.7480924725532532,524,227,535,254
273,4,2,Player,Team A,0.7231596112251282,1068,399,1082,431
273,5,1,Keeper,,0.373180091381073,120,366,137,399
273,6,2,Player,Team B,0.7611514925956726,981,519,999,560
273,7,2,Player,Team B,0.7614925503730774,775,304,787,333
273,8,2,Player,Team A,0.7471800446510315,756,364,770,398
273,9,2,Player,Team A,0.7435421943664551,750,307,765,336
273,10,2,Player,,0.4696568250656128,817,401,830,434
273,11,2,Player,Team B,0.7126578092575073,804,373,818,408
273,12,2,Player,Team B,0.6756628155708313,891,323,904,352
273,13,2,Player,Team B,0.6443341374397278,441,455,456,489
273,14,2,Player,Team A,0.702871561050415,872,169,883,193
273,15,2,Player,Team B,0.7517048120498657,627,536,644,575
273,16,2,Player,Team A,0.745421826839447,1014,518,1031,556
273,17,2,Player,Team B,0.6825394630432129,493,308,504,338
273,18,2,Player,Team B,0.7425131797790527,651,227,662,252
273,19,2,Player,Team B,,1076,311,1092,350
273,20,2,Player,Team A,0.7713207602500916,946,384,958,411
273,22,2,Player,Team B,0.6678386926651001,1082,287,1096,319
273,24,2,Player,Team A,0.758000373840332,1057,258,1069,290
273,29,2,Player,Team A,0.6478889584541321,433,191,446,212
273,36,3,Ref,,,1036,649,1089,718
273,38,2,Player,Team B,0.6434445381164551,1076,314,1092,353
273,40,3,Ref,,,833,131,845,157
273,42,3,Ref,,0.3321298062801361,485,114,496,135
274,1,3,Ref,Team B,,1094,279,1128,361
274,2,2,Player,Team A,0.7871609330177307,397,398,415,429
274,3,2,Player,Team B,0.7562724351882935,524,226,535,254
274,4,2,Player,Team A,0.698112964630127,1068,399,1081,431
274,5,1,Keeper,,0.463941365480423,121,366,138,399
274,6,2,Player,Team B,0.7650736570358276,981,519,999,559
274,7,2,Player,Team B,0.7604267597198486,775,303,787,332
274,8,2,Player,Team A,0.7473770380020142,756,364,770,398
274,9,2,Player,Team A,0.7280954122543335,751,307,765,335
274,10,2,Player,,0.4969005882740021,817,401,830,435
274,11,2,Player,Team B,0.7092459201812744,804,372,818,408
274,12,2,Player,Team B,0.7085358500480652,891,323,904,352
274,13,2,Player,Team B,0.6013824343681335,441,456,455,490
274,14,2,Player,Team A,0.7037407755851746,872,169,883,193
274,15,2,Player,Team B,0.7614025473594666,628,537,645,576
274,16,2,Player,Team A,0.7210409641265869,1014,518,1032,556
274,17,2,Player,Team B,0.6750308275222778,493,307,503,338
274,18,2,Player,Team B,0.749929666519165,651,227,662,252
274,19,2,Player,Team B,,1077,311,1092,350
274,20,2,Player,Team A,0.7695446610450745,945,384,957,412
274,22,2,Player,Team B,0.6110938191413879,1082,287,1096,319
274,24,2,Player,Team A,0.7553583383560181,1057,258,1069,290
274,29,2,Player,Team A,0.6482526063919067,430,191,443,212
274,36,3,Ref,,,1036,648,1089,718
274,38,2,Player,Team B,0.6387054324150085,1075,314,1092,352
274,40,3,Ref,,,833,131,845,157
274,42,3,Ref,,0.3000301122665405,486,114,496,135
275,1,3,Ref,Team B,,1094,278,1129,361
275,2,2,Player,Team A,0.78227698802948,394,398,412,429
275,3,2,Player,Team B,0.7580119967460632,523,226,534,254
275,4,2,Player,Team A,0.690739631652832,1067,399,1081,431
275,5,1,Keeper,,0.40372300148010254,121,366,138,399
275,6,2,Player,Team B,0.7741404175758362,981,518,999,558
275,7,2,Player,Team B,0.7654426097869873,774,303,786,332
275,8,2,Player,Team A,0.7446775436401367,755,364,770,398
275,9,2,Player,Team A,0.7247918248176575,752,307,766,335
275,10,2,Player,,0.4366065561771393,817,401,830,435
275,11,2,Player,Team B,0.7090149521827698,804,372,817,408
275,12,2,Player,Team B,0.7600669264793396,891,323,905,352
275,13,2,Player,Team B,0.547824501991272,440,457,454,491
275,14,2,Player,Team A,0.6981196999549866,873,169,884,192
275,15,2,Player,Team B,0.7466027736663818,629,538,646,577
275,16,2,Player,Team A,0.6940407156944275,1014,518,1032,556
275,17,2,Player,Team B,0.6719544529914856,492,307,503,338
275,18,2,Player,Team B,0.7498485445976257,650,227,661,252
275,19,2,Player,Team B,,1077,311,1092,351
275,20,2,Player,Team A,0.7546023726463318,943,385,956,412
275,22,2,Player,Team B,0.5786834359169006,1082,286,1096,319
275,24,2,Player,Team A,0.7575705051422119,1057,257,1069,289
275,29,2,Player,Team A,0.7322973608970642,427,190,440,212
275,36,3,Ref,,,1035,648,1089,718
275,38,2,Player,Team B,0.6283512115478516,1075,313,1091,352
275,40,3,Ref,,,833,131,845,157
275,42,3,Ref,,,487,114,497,135
276,1,3,Ref,Team B,,1095,277,1131,361
276,2,2,Player,Team A,0.6909663677215576,391,396,409,429
276,3,2,Player,Team B,0.7620998024940491,523,225,534,254
276,4,2,Player,Team A,0.7057175040245056,1066,400,1080,431
276,5,2,Player,,0.31034478545188904,123,365,140,399
276,6,2,Player,Team B,0.7792837023735046,981,518,999,557
276,7,2,Player,Team B,0.7556681632995605,774,303,786,332
276,8,2,Player,Team A,0.7464113235473633,755,364,769,398
276,9,2,Player,Team A,0.6992680430412292,753,307,766,334
276,10,2,Player,,0.42887258529663086,817,400,830,435
276,11,2,Player,Team B,0.7007524371147156,804,371,817,407
276,12,2,Player,Team B,0.7717634439468384,892,322,905,352
276,13,2,Player,Team B,0.6406430006027222,439,457,454,493
276,14,2,Player,Team A,0.6878159046173096,874,169,884,192
276,15,2,Player,Team B,0.7148487567901611,630,539,647,578
276,16,2,Player,Team A,0.6908359527587891,1014,518,1032,556
276,17,2,Player,Team B,0.6734105944633484,492,307,503,338
276,18,2,Player,Team B,0.7453756332397461,649,227,661,252
276,19,2,Player,Team B,,1077,311,1093,351
276,20,2,Player,Team A,0.7449841499328613,943,386,955,412
276,22,2,Player,Team B,0.5348024368286133,1082,286,1095,318
276,24,2,Player,Team A,0.7584514617919922,1057,257,1069,288
276,29,2,Player,Team A,0.6672106981277466,423,189,437,212
276,36,3,Ref,,,1035,647,1089,718
276,38,2,Player,Team B,0.7107855081558228,1075,313,1091,352
276,40,3,Ref,,,833,131,845,157
276,42,3,Ref,,,487,114,497,135
277,1,3,Ref,Team B,,1096,276,1132,361
277,2,2,Player,Team A,0.7562699317932129,388,396,407,429
277,3,2,Player,Team B,0.7622252106666565,523,225,534,254
277,4,2,Player,Team A,0.7028047442436218,1066,400,1080,432
277,5,2,Player,,0.3626370131969452,124,365,141,398
277,6,2,Player,Team B,0.7863410115242004,981,517,998,556
277,7,2,Player,Team B,0.7529549598693848,774,303,786,332
277,8,2,Player,Team A,0.7432833909988403,755,364,769,398
277,9,2,Player,Team A,0.69990473985672,753,306,766,334
277,10,2,Player,,0.430461585521698,817,400,830,435
277,11,2,Player,Team B,0.7040213942527771,804,371,817,407
277,12,2,Player,Team B,0.771950900554657,893,322,906,352
277,13,2,Player,Team B,0.6837148070335388,438,457,453,494
277,14,2,Player,Team A,0.7065171599388123,874,168,885,191
277,15,2,Player,Team B,0.6699578762054443,631,539,648,578
277,16,2,Player,Team A,0.6868192553520203,1014,518,1032,555
277,17,2,Player,Team B,0.6755174398422241,492,307,502,338
277,18,2,Player,Team B,0.7468315362930298,649,226,660,252
277,19,2,Player,Team B,,1077,311,1093,351
277,20,2,Player,Team A,0.7180367112159729,942,387,954,411
277,22,2,Player,Team B,0.525993287563324,1081,286,1094,318
277,24,2,Player,Team A,0.762778639793396,1057,256,1068,288
277,29,2,Player,Team A,0.6119392514228821,420,188,434,212
277,36,3,Ref,,,1034,647,1089,718
277,38,2,Player,Team B,0.7429038882255554,1075,313,1091,352
277,40,3,Ref,,,833,131,845,157
277,42,3,Ref,,,488,115,498,135
278,1,3,Ref,Team B,,1097,275,1133,361
278,2,2,Player,Team A,0.7887182831764221,387,395,405,428
278,3,2,Player,Team B,0.7613523602485657,523,225,534,254
278,4,2,Player,Team A,0.7072554230690002,1065,401,1080,433
278,5,2,Player,,,125,365,142,398
278,6,2,Player,Team B,0.7912716865539551,981,517,998,556
278,7,2,Player,Team B,0.7456489205360413,774,302,786,331
278,8,2,Player,Team A,0.7418745160102844,755,364,769,398
278,9,2,Player,Team A,0.6965737342834473,753,305,766,334
278,10,2,Player,,0.47500643134117126,817,400,830,435
278,11,2,Player,Team B,0.7069736123085022,804,370,817,407
278,12,2,Player,Team B,0.7774589657783508,893,322,906,352
278,13,2,Player,Team B,0.7217831015586853,438,458,453,495
278,14,2,Player,Team A,0.713033139705658,875,167,886,191
278,15,2,Player,Team B,0.6445915699005127,632,540,649,579
278,16,2,Player,Team A,0.6734916567802429,1014,518,1032,555
278,17,2,Player,Team B,0.6773185729980469,492,307,502,338
278,18,2,Player,Team B,0.7425795793533325,648,227,660,252
278,19,2,Player,Team B,,1078,311,1093,352
278,20,2,Player,Team A,0.6908547878265381,941,387,953,411
278,22,2,Player,Team B,0.5398901700973511,1080,286,1094,318
278,24,2,Player,Team A,0.7649112939834595,1056,256,1068,287
278,29,2,Player,Team A,0.63382488489151,416,188,431,212
278,38,2,Player,Team B,0.749575138092041,1075,313,1091,352
278,40,3,Ref,,,833,131,845,157
278,42,3,Ref,,,489,115,498,135
279,1,3,Ref,Team B,,1098,274,1135,361
279,2,2,Player,Team A,0.7986282110214233,385,394,403,428
279,3,2,Player,Team B,0.7612633109092712,523,224,534,253
279,4,2,Player,Team A,0.7052512168884277,1065,402,1080,434
279,5,3,Ref,,0.4225428104400635,126,365,143,398
279,6,2,Player,Team B,0.7897968888282776,981,516,998,556
279,7,2,Player,Team B,0.7421416640281677,774,302,786,331
279,8,2,Player,Team A,0.7370579242706299,755,364,769,398
279,9,2,Player,Team A,0.6869587302207947,754,305,767,334
279,10,2,Player,,0.5018194913864136,817,400,830,435
279,11,2,Player,Team B,0.7123053669929504,804,370,817,407
279,12,2,Player,Team B,0.7828654050827026,893,321,907,353
279,13,2,Player,Team B,0.7296596169471741,437,458,452,495
279,14,2,Player,Team A,0.707505464553833,876,167,887,191
279,15,2,Player,Team B,0.7015784978866577,632,540,649,579
279,16,2,Player,Team A,0.6844897270202637,1014,518,1032,556
279,17,2,Player,Team B,0.6820077300071716,492,307,502,338
279,18,2,Player,Team B,0.733540415763855,647,227,659,252
279,19,2,Player,Team B,,1078,311,1094,352
279,20,2,Player,Team A,0.6743220686912537,940,387,952,412
279,22,2,Player,Team B,0.5545342564582825,1080,286,1093,318
279,24,2,Player,Team A,0.7654046416282654,1056,256,1068,287
279,29,2,Player,Team A,0.6195415258407593,414,187,428,211
279,38,2,Player,Team B,0.7476692795753479,1075,313,1090,351
279,40,3,Ref,,,833,131,845,157
279,42,3,Ref,,0.3159932792186737,490,115,500,136
280,1,3,Ref,Team B,,1099,273,1136,361
280,2,2,Player,Team A,0.7972635626792908,384,394,402,428
280,3,2,Player,Team B,0.7614378333091736,523,224,534,253
280,4,2,Player,Team A,0.705349326133728,1065,402,1080,435
280,5,3,Ref,,0.42003923654556274,126,365,143,398
280,6,2,Player,Team B,0.7895921468734741,980,516,998,556
280,7,2,Player,Team B,0.7422988414764404,774,302,786,331
280,8,2,Player,Team A,0.736383855342865,755,364,769,398
280,9,2,Player,Team A,0.6872066259384155,754,305,767,335
280,10,2,Player,,0.509590744972229,817,400,830,435
280,11,2,Player,Team B,0.7129349112510681,804,370,817,407
280,12,2,Player,Team B,0.7792056202888489,894,321,907,353
280,13,2,Player,Team B,0.7298154830932617,437,458,452,496
280,14,2,Player,Team A,0.7086971998214722,876,167,887,191
280,15,2,Player,Team B,0.7020881175994873,632,540,649,579
280,16,2,Player,Team A,0.6845036745071411,1014,518,1032,557
280,17,2,Player,Team B,0.6823593378067017,492,307,502,337
280,18,2,Player,Team B,0.7341445088386536,647,227,658,252
280,19,2,Player,Team B,,1078,312,1094,352
280,20,2,Player,Team A,0.6787217259407043,940,387,952,413
280,22,2,Player,Team B,0.5468885898590088,1080,285,1093,318
280,24,2,Player,Team A,0.7652935981750488,1056,255,1068,287
280,29,2,Player,Team A,0.6217823624610901,413,187,427,211
280,38,2,Player,Team B,0.746570885181427,1075,313,1090,351
280,40,3,Ref,,,833,131,845,157
280,42,3,Ref,,0.31028982996940613,490,115,500,136
281,1,3,Ref,Team B,,1100,272,1137,361
281,2,2,Player,Team A,0.8039811253547668,382,393,401,427
281,3,2,Player,Team B,0.7600801587104797,522,224,533,253
281,4,2,Player,Team A,0.7104694843292236,1064,403,1079,438
281,5,3,Ref,,0.5469683408737183,127,364,144,398
281,6,2,Player,Team B,0.7870480418205261,980,516,998,555
281,7,2,Player,Team B,0.7307327389717102,774,302,786,330
281,8,2,Player,Team A,0.7461663484573364,755,364,768,398
281,9,2,Player,Team A,0.6901273727416992,755,305,768,334
281,10,2,Player,,0.5348736643791199,816,400,829,434
281,11,2,Player,Team B,0.7158646583557129,804,370,817,407
281,12,2,Player,Team B,0.7843185067176819,894,321,907,352
281,13,2,Player,Team B,0.7389844655990601,436,458,451,496
281,14,2,Player,Team A,0.669765830039978,877,166,888,190
281,15,2,Player,Team B,0.743060290813446,634,541,651,580
281,16,2,Player,Team A,0.6767318844795227,1014,518,1032,557
281,17,2,Player,Team B,0.687358558177948,492,307,502,337
281,18,2,Player,Team B,0.7366448640823364,646,227,657,252
281,19,2,Player,Team B,,1078,312,1094,353
281,20,2,Player,Team A,0.7198356986045837,938,388,950,414
281,22,2,Player,Team B,0.5576544404029846,1079,286,1093,318
281,24,2,Player,Team A,0.7673330903053284,1056,255,1068,287
281,29,2,Player,Team A,0.5726232528686523,408,187,422,211
281,38,2,Player,Team B,0.7235732078552246,1075,313,1090,351
281,40,3,Ref,,,833,131,845,157
281,42,3,Ref,,,490,115,501,136
282,1,3,Ref,Team B,,1101,271,1139,361
282,2,2,Player,Team A,0.8054184317588806,380,393,399,427
282,3,2,Player,Team B,0.7626172304153442,522,224,533,253
282,4,2,Player,Team A,0.707301914691925,1063,404,1078,440
282,5,2,Player,,0.4042212665081024,128,365,145,396
282,6,2,Player,Team B,0.7718169093132019,981,515,998,555
282,7,2,Player,Team B,0.7182086706161499,774,301,786,330
282,8,2,Player,Team A,0.7279875874519348,754,365,768,398
282,9,2,Player,Team A,0.7188032865524292,755,304,768,334
282,10,2,Player,,0.617494523525238,816,400,829,434
282,11,2,Player,Team B,0.7213836312294006,804,370,817,407
282,12,2,Player,Team B,0.7789410948753357,895,321,907,352
282,13,2,Player,Team B,0.73450767993927,435,459,450,495
282,14,2,Player,Team A,0.6625330448150635,878,166,889,189
282,15,2,Player,Team B,0.7494205832481384,635,542,651,580
282,16,2,Player,Team A,0.6608108282089233,1014,518,1032,558
282,17,2,Player,Team B,0.6897437572479248,492,307,502,337
282,18,2,Player,Team B,0.7394378781318665,645,227,657,252
282,19,2,Player,Team B,,1078,312,1095,353
282,20,2,Player,Team A,0.7244800925254822,937,388,950,417
282,22,2,Player,Team B,0.6211230158805847,1079,285,1093,318
282,24,2,Player,Team A,0.7691648006439209,1056,255,1068,287
282,29,2,Player,Team A,0.5955624580383301,405,187,419,211
282,38,2,Player,Team B,0.7532292604446411,1074,313,1090,351
282,40,3,Ref,,,833,131,845,157
282,42,3,Ref,,0.3032146394252777,491,115,501,137
283,1,3,Ref,Team B,,1102,270,1140,361
283,2,2,Player,Team A,0.8200384378433228,378,394,396,426
283,3,2,Player,Team B,0.7593108415603638,522,224,532,253
283,4,2,Player,Team A,0.7307049036026001,1062,404,1078,440
283,5,2,Player,,0.3492354154586792,128,364,145,396
283,6,2,Player,Team B,0.7667372226715088,981,515,998,555
283,7,2,Player,Team B,0.7089495658874512,774,301,785,329
283,8,2,Player,Team A,0.7259759902954102,754,365,768,399
283,9,2,Player,Team A,0.7074567675590515,755,304,768,334
283,10,2,Player,,0.6057224869728088,816,399,829,433
283,11,2,Player,Team B,0.7328855395317078,804,370,817,407
283,12,2,Player,Team B,0.7826641201972961,895,321,908,352
283,13,2,Player,Team B,0.7280529737472534,435,459,449,496
283,14,2,Player,Team A,0.6979908347129822,879,165,890,189
283,15,2,Player,Team B,0.7437131404876709,636,542,652,580
283,16,2,Player,Team A,0.6441973447799683,1014,518,1032,558
283,17,2,Player,Team B,0.6893892884254456,491,307,502,336
283,18,2,Player,Team B,0.7358865737915039,645,227,656,252
283,19,2,Player,Team B,,1079,312,1095,353
283,20,2,Player,Team A,0.712964653968811,935,389,949,419
283,22,2,Player,Team B,0.6366644501686096,1079,285,1093,318
283,24,2,Player,Team A,0.769810676574707,1055,255,1068,287
283,29,2,Player,Team A,0.6423773765563965,402,187,415,210
283,38,2,Player,Team B,0.7471094131469727,1074,313,1089,351
283,40,3,Ref,,,833,131,845,157
283,42,3,Ref,,0.3449304699897766,491,115,502,137
283,43,3,Ref,,0.46105074882507324,127,363,146,396
284,1,3,Ref,Team B,,1102,269,1141,361
284,2,2,Player,Team A,0.7786248326301575,376,394,393,425
284,3,2,Player,Team B,0.7594853043556213,521,224,532,253
284,4,2,Player,Team A,0.7304645776748657,1062,405,1077,441
284,5,2,Player,Team B,0.3358055353164673,128,363,145,395
284,6,2,Player,Team B,0.7688909769058228,981,515,998,555
284,7,2,Player,Team B,0.7118343710899353,774,301,785,329
284,8,2,Player,Team A,0.7276203036308289,754,365,768,398
284,9,2,Player,Team A,0.7059304118156433,756,304,768,334
284,10,2,Player,,0.6013043522834778,816,399,829,433
284,11,2,Player,Team B,0.732669472694397,804,370,817,406
284,12,2,Player,Team B,0.7786720991134644,895,321,908,352
284,13,2,Player,Team B,0.733018696308136,434,459,448,496
284,14,2,Player,Team A,0.6914981603622437,880,165,891,189
284,15,2,Player,Team B,0.7337591052055359,637,542,653,581
284,16,2,Player,Team A,0.6504561305046082,1014,518,1032,558
284,17,2,Player,Team B,0.692696750164032,491,307,501,336
284,18,2,Player,Team B,0.7397289276123047,644,227,655,252
284,19,2,Player,Team B,,1079,312,1095,354
284,20,2,Player,Team A,0.7202081084251404,934,390,948,420
284,22,2,Player,Team B,0.6502227187156677,1079,285,1093,318
284,24,2,Player,Team A,0.7700937986373901,1055,255,1067,287
284,29,2,Player,Team A,0.6592507362365723,399,187,412,210
284,38,2,Player,Team B,0.7504822611808777,1073,313,1089,351
284,40,3,Ref,,,833,131,845,157
284,42,3,Ref,,0.32056158781051636,491,115,502,137
284,43,3,Ref,,0.4373912513256073,126,362,146,396
285,1,3,Ref,Team B,,1103,268,1143,361
285,2,2,Player,Team A,0.7557327747344971,374,393,391,425
285,3,2,Player,Team B,0.7575435042381287,521,223,532,253
285,4,2,Player,Team A,0.7325087785720825,1062,405,1077,441
285,5,2,Player,Team B,,129,363,146,395
285,6,2,Player,Team B,0.7674504518508911,980,515,998,555
285,7,2,Player,Team B,0.7053361535072327,774,301,785,329
285,8,2,Player,Team A,0.7376186847686768,753,365,767,398
285,9,2,Player,Team A,0.6940072178840637,756,304,769,334
285,10,2,Player,,0.5859853029251099,816,399,829,433
285,11,2,Player,Team B,0.7357478737831116,803,369,817,406
285,12,2,Player,Team B,0.7838196754455566,895,321,908,352
285,13,2,Player,Team B,0.734326183795929,433,460,447,497
285,14,2,Player,Team A,0.6902340650558472,881,165,891,189
285,15,2,Player,Team B,0.72578364610672,638,542,653,580
285,16,2,Player,Team A,0.6285118460655212,1015,518,1032,558
285,17,2,Player,Team B,0.6925979256629944,491,307,501,336
285,18,2,Player,Team B,0.740598738193512,643,227,654,252
285,19,2,Player,Team B,,1079,312,1096,354
285,20,2,Player,Team A,0.7159304022789001,933,391,947,422
285,22,2,Player,Team B,0.6550940871238708,1079,285,1093,318
285,24,2,Player,Team A,0.7693751454353333,1055,255,1067,287
285,29,2,Player,Team A,0.7083154320716858,396,187,409,209
285,38,2,Player,Team B,0.7565450668334961,1073,313,1089,351
285,40,3,Ref,,,833,131,846,157
285,42,3,Ref,,,492,115,502,137
285,43,3,Ref,,0.4452129602432251,127,362,146,395
286,1,3,Ref,Team B,,1104,267,1144,361
286,2,2,Player,Team A,0.7776666879653931,371,393,388,425
286,3,2,Player,Team B,0.7582319378852844,521,223,532,253
286,4,2,Player,Team A,0.7383573055267334,1061,406,1077,441
286,5,2,Player,Team B,,129,362,147,395
286,6,2,Player,Team B,0.7630783915519714,980,514,997,554
286,7,2,Player,Team B,0.6910997033119202,773,300,785,329
286,8,2,Player,Team A,0.7379713654518127,753,365,767,398
286,9,2,Player,Team A,0.6783280372619629,756,304,769,335
286,10,2,Player,,0.6093273162841797,816,399,829,432
286,11,2,Player,Team B,0.7345598936080933,804,369,816,406
286,12,2,Player,Team B,0.7814145088195801,895,320,908,352
286,13,2,Player,Team B,0.7358769178390503,432,460,446,497
286,14,2,Player,Team A,0.5728016495704651,882,165,892,188
286,15,2,Player,Team B,0.7272319793701172,639,542,654,581
286,16,2,Player,Team A,0.6151095032691956,1015,518,1032,558
286,17,2,Player,Team B,0.6947858929634094,491,307,501,336
286,18,2,Player,Team B,0.745389461517334,643,227,654,252
286,19,2,Player,Team B,,1079,312,1096,354
286,20,2,Player,Team A,0.6981925964355469,932,391,946,422
286,22,2,Player,Team B,0.6759194135665894,1079,284,1093,318
286,24,2,Player,Team A,0.7731961607933044,1055,255,1067,286
286,29,2,Player,Team A,0.6224892735481262,392,187,405,209
286,38,2,Player,Team B,0.7686318755149841,1073,313,1088,350
286,40,3,Ref,,,833,131,846,157
286,42,3,Ref,,,492,115,503,137
286,43,3,Ref,,0.34368741512298584,128,361,147,395
287,1,3,Ref,Team B,,1105,266,1145,361
287,2,2,Player,Team A,0.7924233078956604,369,393,386,425
287,3,2,Player,Team B,0.7500946521759033,520,223,532,252
287,4,2,Player,Team A,0.7401816844940186,1061,405,1077,441
287,5,2,Player,Team B,,130,362,147,394
287,6,2,Player,Team B,0.7624534368515015,980,514,997,554
287,7,2,Player,Team B,0.6614086627960205,773,300,785,329
287,8,2,Player,Team A,0.7378590106964111,753,365,767,398
287,9,2,Player,Team A,0.6597855091094971,757,304,769,335
287,10,2,Player,,0.5827455520629883,815,399,828,433
287,11,2,Player,Team B,0.7394896745681763,803,369,816,405
287,12,2,Player,Team B,0.7826342582702637,896,320,909,352
287,13,2,Player,Team B,0.7470501065254211,432,461,445,497
287,14,2,Player,Team A,0.529016375541687,882,166,892,188
287,15,2,Player,Team B,0.751375138759613,640,543,655,581
287,16,2,Player,Team A,0.6032309532165527,1015,518,1032,558
287,17,2,Player,Team B,0.6996536254882812,491,307,501,336
287,18,2,Player,Team B,0.7535384297370911,642,227,653,252
287,19,2,Player,Team B,,1079,312,1096,355
287,20,2,Player,Team A,0.6974285244941711,930,391,944,422
287,22,2,Player,Team B,0.6900634169578552,1078,284,1092,318
287,24,2,Player,Team A,0.774196207523346,1054,255,1067,286
287,29,2,Player,Team A,0.6389767527580261,389,186,402,209
287,38,2,Player,Team B,0.7490538954734802,1072,313,1088,350
287,40,3,Ref,,,833,131,846,157
287,42,3,Ref,,,493,116,504,137
287,43,3,Ref,,,128,360,147,394
287,45,1,Keeper,,0.3659920394420624,102,278,115,308
288,1,3,Ref,Team B,,1106,265,1147,361
288,2,2,Player,Team A,0.7907111048698425,367,392,384,426
288,3,2,Player,Team B,0.7500346302986145,520,223,531,252
288,4,2,Player,Team A,0.7398657202720642,1061,406,1076,441
288,5,2,Player,Team B,,131,362,148,394
288,6,2,Player,Team B,0.7644908428192139,979,513,997,554
288,7,2,Player,Team B,0.6461065411567688,772,300,785,329
288,8,2,Player,Team A,0.7419556379318237,752,365,766,398
288,9,2,Player,Team A,0.6737959384918213,757,304,769,335
288,10,2,Player,,0.5604876279830933,815,399,828,433
288,11,2,Player,Team B,0.7423617839813232,803,369,816,405
288,12,2,Player,Team B,0.7769138813018799,896,320,909,351
288,13,2,Player,Team B,0.7665833830833435,431,463,445,498
288,14,2,Player,Team A,0.4684705436229706,883,166,893,188
288,15,2,Player,Team B,0.7683736681938171,641,544,656,582
288,16,2,Player,Team A,0.5905360579490662,1015,518,1032,558
288,17,2,Player,Team B,0.702531099319458,491,307,501,336
288,18,2,Player,Team B,0.7560567259788513,641,227,652,253
288,19,2,Player,Team B,,1080,312,1097,355
288,20,2,Player,Team A,0.7106515765190125,929,392,943,422
288,22,2,Player,Team B,0.6753782033920288,1078,284,1092,318
288,24,2,Player,Team A,0.7739807963371277,1054,254,1066,285
288,29,2,Player,Team A,0.6314598917961121,385,186,399,208
288,38,2,Player,Team B,0.7304534912109375,1072,313,1088,349
288,40,3,Ref,,,833,131,846,157
288,42,3,Ref,,,494,116,504,137
288,43,2,Player,,0.30077606439590454,129,360,148,394
288,45,1,Keeper,,0.3284776508808136,102,279,115,308
289,2,2,Player,Team A,0.7949035167694092,365,392,383,426
289,3,2,Player,Team B,0.7475579977035522,520,222,531,252
289,4,2,Player,Team A,0.7437916398048401,1061,406,1076,441
289,5,2,Player,Team B,,131,361,149,394
289,6,2,Player,Team B,0.7670750617980957,979,513,997,554
289,7,2,Player,Team B,0.6294759511947632,772,300,784,329
289,8,2,Player,Team A,0.7420690059661865,752,366,766,398
289,9,2,Player,Team A,0.6767758727073669,757,304,769,334
289,10,2,Player,,0.5843641757965088,815,399,828,433
289,11,2,Player,Team B,0.7443794012069702,803,368,816,405
289,12,2,Player,Team B,0.7766250967979431,896,320,909,351
289,13,2,Player,Team B,0.7858320474624634,431,464,444,498
289,14,2,Player,Team A,0.49077150225639343,884,167,893,188
289,15,2,Player,Team B,0.7934864163398743,642,545,658,583
289,16,2,Player,Team A,0.5927322506904602,1015,518,1031,558
289,17,2,Player,Team B,0.7067058682441711,491,306,501,336
289,18,2,Player,Team B,0.7558197975158691,640,227,652,253
289,19,2,Player,Team B,,1080,312,1097,355
289,20,2,Player,Team A,0.7134121656417847,928,392,941,422
289,22,2,Player,Team B,0.6746512055397034,1078,284,1092,318
289,24,2,Player,Team A,0.771755576133728,1054,254,1066,284
289,29,2,Player,Team A,0.6136356592178345,382,185,396,208
289,38,2,Player,Team B,0.7286670804023743,1072,313,1087,349
289,42,3,Ref,,,494,116,505,137
289,43,2,Player,,0.3913671672344208,130,360,148,394
289,45,1,Keeper,,0.3268277943134308,102,279,115,308
290,2,2,Player,Team A,0.7994701862335205,363,393,381,425
290,3,2,Player,Team B,0.7450512647628784,520,222,531,252
290,4,2,Player,Team A,0.7385509610176086,1061,406,1076,442
290,5,2,Player,Team B,,132,361,149,393
290,6,2,Player,Team B,0.7704802751541138,979,513,996,554
290,7,2,Player,Team B,0.6452586054801941,772,300,784,329
290,8,2,Player,Team A,0.7407597899436951,752,366,766,398
290,9,2,Player,Team A,0.6808342337608337,757,304,769,334
290,10,2,Player,,0.5952332019805908,815,399,828,433
290,11,2,Player,Team B,0.7485729455947876,803,368,816,404
290,12,2,Player,Team B,0.7706162333488464,896,320,909,351
290,13,2,Player,Team B,0.791138231754303,429,464,443,499
290,14,2,Player,Team A,0.5931720733642578,884,167,894,188
290,15,2,Player,Team B,0.8032597899436951,643,545,659,583
290,16,2,Player,Team A,0.5753231048583984,1015,519,1031,558
290,17,2,Player,Team B,0.7104000449180603,491,306,501,336
290,18,2,Player,Team B,0.7513311505317688,640,227,652,253
290,19,2,Player,Team B,,1080,312,1097,356
290,20,2,Player,Team A,0.7044659852981567,927,393,940,423
290,22,2,Player,Team B,0.6783446669578552,1078,284,1091,318
290,24,2,Player,Team A,0.7729511857032776,1053,254,1065,284
290,29,2,Player,Team A,0.5749497413635254,379,185,393,207
290,38,2,Player,Team B,0.7437063455581665,1072,313,1087,349
290,42,3,Ref,,,495,116,505,137
290,43,2,Player,,0.4757124185562134,131,360,149,393
290,45,1,Keeper,,0.3725951910018921,102,279,115,308
291,2,2,Player,Team A,0.8014014363288879,361,393,379,426
291,3,2,Player,Team B,0.7398236989974976,519,222,530,252
